text_id,card_id,chara_name,text,type,type_note
2607,349,[大聖]柱間 黄太,ふーめんどくせえのはお断りだ。けど、手をこまねいてんのも性に合わねえ。…ちょっとは本気出すぜ,5,変身
2608,349,[大聖]柱間 黄太,…くそ、ちょっとでかくねえかこの服？やりづれえなぁ,6,バトル
2609,349,[大聖]柱間 黄太,,7,強化ベース
2610,349,[大聖]柱間 黄太,,8,強化素材
2611,350,[大聖]柱間 黄太+,ま、ちょっとは動きやすくなったか:よし、やるか:やっぱ変身すると来るもんがあるよな。行くぜ,1,挨拶
2612,350,[大聖]柱間 黄太+,ほらな。強くなったろ？:見てらんねーな。下がってなよ:相も変わらずウジャウジャと湧きやがるなあ…:めんどくせえから、さっさと片付けるぞ,2,浄化時
2613,350,[大聖]柱間 黄太+,まさか年越えてもこうしてるなんてな。…案外付き合い長くなりそうだよな？,3,親愛度up
2614,350,[大聖]柱間 黄太+,おせーよマスター。見ろよ、あの辺りに積まれてんの…全部俺が相手する羽目になったんだぜ？%p…ああ、わりかしでかい奴らも居たけどな。まあ何とかなったな…粉々だろ？%p何かさ、思ったより力が出んだよ。こんな役、熱血キャラの連中にでも任せたかったんだけどな%pこのままだとスーパーナントカ人とかになったりしてな？………ほんと、どうなっちまうのかな…%p…ッチ、いけねえ、カザが伝染ったわ。こんなの柄じゃねえよな…%pさっさと帰ってコタツでミカンでも食い散らかすかあ。…ほら、いこーぜマスター,4,親愛度max
2615,350,[大聖]柱間 黄太+,,5,変身
2616,350,[大聖]柱間 黄太+,たまには本気出すぜ。今日は出し惜しみ無しだ………変身ッ%p手加減ナシだぜ。行くぞ…伸びろ縮空棍！,6,バトル
2617,350,[大聖]柱間 黄太+,,7,強化ベース
2618,350,[大聖]柱間 黄太+,,8,強化素材
2619,351,[嫉妬]ジャック バニッシュ+,天地創造から永劫の未来にまで渡る！全てのチョコを消し去る！:喰ってやらぁ！その、浮かれた想いと！邪な下心も！全部！:グギグググゲゴガアーー！！！:その甘ったるいミルクチョコを！カカオ100%にすり替えるッ！ザマア！:2月に14日は存在しねえ！4年に一度だってサービスしねェヨォ！,1,挨拶
2620,351,[嫉妬]ジャック バニッシュ+,チョコ！？ハァ？ハロウィンは終わりましたヨォ？お菓子はアリマセンヨォ？:浮ついてんじゃネェーヨォ！浄化しろよ浄化ァッー！:チャーリーさんに頼んでチョコは生産停止にしましたァー！:来い！星喰いども！バレンタインを喰い尽くせッ！,2,浄化時
2621,351,[嫉妬]ジャック バニッシュ+,要らねえ！愛もチョコも要らねえッ！信用しねえ！存在しねえ！認めねえ！:お、俺にもチョコを…だだだだ騙されねえっ！騙されねえ！！！,3,親愛度up
2622,351,[嫉妬]ジャック バニッシュ+,まかりなりません！まかりなりませんよ！この野郎！%p良いか人間！？耳の穴かっぽじって拝聴しやがれよコノヤロウ！%p俺様は星喰いよッ！そんでテメエらは人間。つまりは敵同士だ！%p然るにテメエらがイチャコライチャコラしてるのを妨害しぶっ壊し台無しにする正当な理由が俺様にはあるッ！%pアア、悲しいよな？オオ、哀しいぜ？俺様も本当はこんな事はしたくねえのサ…ヨヨヨ%pだが諦めな！俺様はもう止まらないぜ！全ての宇宙、過去と未来の全ての出会いを撲滅するまで！%p俺様は嫌がらせを止めねえのサ！ギャハハハハハハ！！！%p………ア？なんだそれ？………えっ、俺様にもチョコ…！？%pば、ばか野郎！優しくするんじゃねえよっ！このうんこマスター！%p……バカじゃねえの！？バカじゃねえの！？バーカバーカ！,4,親愛度max
2623,351,[嫉妬]ジャック バニッシュ+,,5,変身
2624,351,[嫉妬]ジャック バニッシュ+,しねー！みんなしねー！,6,バトル
2625,351,[嫉妬]ジャック バニッシュ+,,7,強化ベース
2626,351,[嫉妬]ジャック バニッシュ+,,8,強化素材
2627,352,[グレイコート]犬飼 空太,ワウワウ！(遊ぶのか？遊ぶのか！？遊ばないの？なんで！？):ウーッワン！(ソラタだ！ソラタはソラタだぞ！わー！……？):クゥ〜クゥ〜(なあなあ〜腹へったー。腹減ったぞーごはん…):ワウ？ワン！（散歩？散歩か？ちがうの？散歩？やったー！）,1,挨拶
2628,352,[グレイコート]犬飼 空太,ワゥ！？ワン！(ビカーってなった！今ビカーって！ビカーって…):ワォン！(オマエ凄いな！なんで手が光るの？凄い！ピカピカ！):ワゥ？フガフガ(何だコレ。黒い！小っちゃい！何だコレ〜？フガフガ):ドドドドド！(空太は遠くの方で無闇に全力疾走している…),2,浄化時
2629,352,[グレイコート]犬飼 空太,ワウワウ！ワン！（遊ぼう！遊ぼう！ソラタはオマエと遊ぶ！オマエ、ママととーちゃんと同じ感じ。大好きだ！）:ワァウ、ウァウウァウ（見て見て！凄い？ソラタの宝物。まるくてブヨブヨで面白い！…あげないよ？だめだぞ！）,3,親愛度up
2630,352,[グレイコート]犬飼 空太,ワォウ。ワウワウ（なあなあ、オマエ何で手とか光るの？すごいよな。人間て手光らないよな？）%pワウワウ（でもなでもな。ママのこの石も、たまに光るんだぞ！）%pワウウウウ〜（とーちゃんが帰ってこなくて、ソラタがう〜ってなってた時もピカーって光った！）%pワウ！（そしたら家がなくなった！そんでオマエにあった。ソラタ困ってたからよかった！）%pワウ〜（………ソラタの言ってる事オマエ分かるか？う〜人間ってなんでソラタと喋れないんだ？）,4,親愛度max
2631,352,[グレイコート]犬飼 空太,ウウゥ！？（なんだこれ！なんだこれチリチリするチカチカ！チカチカ！）,5,変身
2632,352,[グレイコート]犬飼 空太,ウーワンワンッ！（ソラタたたかう！負けないぞ！）,6,バトル
2633,352,[グレイコート]犬飼 空太,,7,強化ベース
2634,352,[グレイコート]犬飼 空太,,8,強化素材
2635,353,[パープルコート]犬飼 空太,ワウワウ！(遊ぶのか？遊ぶのか！？遊ばないの？なんで！？):ウーッワン！(ソラタだ！ソラタはソラタだぞ！わー！……？):クゥ〜クゥ〜(なあなあ〜腹へったー。腹減ったぞーごはん…):ワウ？ワン！（散歩？散歩か？ちがうの？散歩？やったー！）,1,挨拶
2636,353,[パープルコート]犬飼 空太,ワゥ！？ワン！(ビカーってなった！今ビカーって！ビカーって…):ワォン！(オマエ凄いな！なんで手が光るの？凄い！ピカピカ！):ワゥ？フガフガ(何だコレ。黒い！小っちゃい！何だコレ〜？フガフガ):ドドドドド！(空太は遠くの方で無闇に全力疾走している…),2,浄化時
2637,353,[パープルコート]犬飼 空太,ワウワウ！ワン！（遊ぼう！遊ぼう！ソラタはオマエと遊ぶ！オマエ、ママととーちゃんと同じ感じ。大好きだ！）:ワァウ、ウァウウァウ（見て見て！凄い？ソラタの宝物。まるくてブヨブヨで面白い！…あげないよ？だめだぞ！）,3,親愛度up
2638,353,[パープルコート]犬飼 空太,ワォウ。ワウワウ（なあなあ、オマエ何で手とか光るの？すごいよな。人間て手光らないよな？）%pワウワウ（でもなでもな。ママのこの石も、たまに光るんだぞ！）%pワウウウウ〜（とーちゃんが帰ってこなくて、ソラタがう〜ってなってた時もピカーって光った！）%pワウ！（そしたら家がなくなった！そんでオマエにあった。ソラタ困ってたからよかった！）%pワウ〜（………ソラタの言ってる事オマエ分かるか？う〜人間ってなんでソラタと喋れないんだ？）,4,親愛度max
2639,353,[パープルコート]犬飼 空太,ワウワウ！（またチカチカか？あとチリチリな！きたきた！チリチカチリチカー！）,5,変身
2640,353,[パープルコート]犬飼 空太,ウーワンワンッ！（ソラタたたかう！負けないぞ！）,6,バトル
2641,353,[パープルコート]犬飼 空太,,7,強化ベース
2642,353,[パープルコート]犬飼 空太,,8,強化素材
2643,354,[ブラウンコート]犬飼 空太,ワウワウ！(遊ぶのか？遊ぶのか！？遊ばないの？なんで！？):ウーッワン！(ソラタだ！ソラタはソラタだぞ！わー！……？):クゥ〜クゥ〜(なあなあ〜腹へったー。腹減ったぞーごはん…):ワウ？ワン！（散歩？散歩か？ちがうの？散歩？やったー！）,1,挨拶
2644,354,[ブラウンコート]犬飼 空太,ワゥ！？ワン！(ビカーってなった！今ビカーって！ビカーって…):ワォン！(オマエ凄いな！なんで手が光るの？凄い！ピカピカ！):ワゥ？フガフガ(何だコレ。黒い！小っちゃい！何だコレ〜？フガフガ):ドドドドド！(空太は遠くの方で無闇に全力疾走している…),2,浄化時
2645,354,[ブラウンコート]犬飼 空太,ワウワウ！ワン！（遊ぼう！遊ぼう！ソラタはオマエと遊ぶ！オマエ、ママととーちゃんと同じ感じ。大好きだ！）:ワァウ、ウァウウァウ（見て見て！凄い？ソラタの宝物。まるくてブヨブヨで面白い！…あげないよ？だめだぞ！）,3,親愛度up
2646,354,[ブラウンコート]犬飼 空太,ワォウ。ワウワウ（なあなあ、オマエ何で手とか光るの？すごいよな。人間て手光らないよな？）%pワウワウ（でもなでもな。ママのこの石も、たまに光るんだぞ！）%pワウウウウ〜（とーちゃんが帰ってこなくて、ソラタがう〜ってなってた時もピカーって光った！）%pワウ！（そしたら家がなくなった！そんでオマエにあった。ソラタ困ってたからよかった！）%pワウ〜（………ソラタの言ってる事オマエ分かるか？う〜人間ってなんでソラタと喋れないんだ？）,4,親愛度max
2647,354,[ブラウンコート]犬飼 空太,ワンワン！（光るやつなー！ソラタこれ好きだー！）,5,変身
2648,354,[ブラウンコート]犬飼 空太,ウーワンワンッ！（ソラタたたかう！負けないぞ！）,6,バトル
2649,354,[ブラウンコート]犬飼 空太,,7,強化ベース
2650,354,[ブラウンコート]犬飼 空太,,8,強化素材
2651,355,[シルバーコート]犬飼 空太,ワウワウ！(遊ぶのか？遊ぶのか！？遊ばないの？なんで！？):ウーッワン！(ソラタだ！ソラタはソラタだぞ！わー！……？):クゥ〜クゥ〜(なあなあ〜腹へったー。腹減ったぞーごはん…):ワウ？ワン！（散歩？散歩か？ちがうの？散歩？やったー！）,1,挨拶
2652,355,[シルバーコート]犬飼 空太,ワゥ！？ワン！(ビカーってなった！今ビカーって！ビカーって…):ワォン！(オマエ凄いな！なんで手が光るの？凄い！ピカピカ！):ワゥ？フガフガ(何だコレ。黒い！小っちゃい！何だコレ〜？フガフガ):ドドドドド！(空太は遠くの方で無闇に全力疾走している…),2,浄化時
2653,355,[シルバーコート]犬飼 空太,ワウワウ！ワン！（遊ぼう！遊ぼう！ソラタはオマエと遊ぶ！オマエ、ママととーちゃんと同じ感じ。大好きだ！）:ワァウ、ウァウウァウ（見て見て！凄い？ソラタの宝物。まるくてブヨブヨで面白い！…あげないよ？だめだぞ！）,3,親愛度up
2654,355,[シルバーコート]犬飼 空太,ワォウ。ワウワウ（なあなあ、オマエ何で手とか光るの？すごいよな。人間て手光らないよな？）%pワウワウ（でもなでもな。ママのこの石も、たまに光るんだぞ！）%pワウウウウ〜（とーちゃんが帰ってこなくて、ソラタがう〜ってなってた時もピカーって光った！）%pワウ！（そしたら家がなくなった！そんでオマエにあった。ソラタ困ってたからよかった！）%pワウ〜（………ソラタの言ってる事オマエ分かるか？う〜人間ってなんでソラタと喋れないんだ？）,4,親愛度max
2655,355,[シルバーコート]犬飼 空太,ワオーーン！（なんかいつもより凄いぞ！グワーでピカーンだな！ソラタはやるぞ！やるぞー！）,5,変身
2656,355,[シルバーコート]犬飼 空太,ウーワンワンッ！（ソラタたたかう！負けないぞ！）,6,バトル
2657,355,[シルバーコート]犬飼 空太,,7,強化ベース
2658,355,[シルバーコート]犬飼 空太,,8,強化素材
2659,356,[オーカーフォーム]犬飼 空太+,散歩か！？ソラタ一人でも行けるけど、一緒のが楽しいよな！:うわとと、てへへ。まだ二本足慣れてないんだ！:…！？大変だ！ソラタの腹が鳴った！た、大変だぞ？なあなあ:わっほい！ソラタ何でもやるぞー！ドンと来いだー！,1,挨拶
2660,356,[オーカーフォーム]犬飼 空太+,フツウに歩くより、闘う方がソラタは得意だぞ！いっくぞー！:ピカーン！シュワ〜はははは！綺麗になったなー！:みんなの事はソラタが守るぞ！任せろ！ドンとい来ーい！,2,浄化時
2661,356,[オーカーフォーム]犬飼 空太+,オマエにはアレだな、カンシャしなきゃな！ソラタずっとみんなと喋ってみたかったんだ！ありがとな！:とーちゃんとママが一番だけど、オマエの事も好きだぞ！ソラタが守ってやるからな？,3,親愛度up
2662,356,[オーカーフォーム]犬飼 空太+,なあなあ、オマエこれ知ってるか？りんごって言うんだぞ。凄いよなー赤いよなー%pしかも…知ってるか？これ、美味しいんだぞ！ッシャクシャクなんだ。シャックシャク！%pでもな。食べる時はこの形じゃないんだ。この形で食べるとなんか、鼻がウガってなる。気を付けろ？%pママが居た時は違う形にしてくれたんだどなー。とーちゃんは下手だからダメなんだ！%pえ？オマエ違う形にできるのか？凄いな！オマエ凄いな？ピカーってできるし、りんごも変えられる…%pわーそうやんのか。へー！ソラタは手使うの苦手だから多分ムリだな…%p…コレ、食べていい？いいの？やったー！ソラタこの形のりんご食べるの久々だー！%p…うまい！,4,親愛度max
2663,356,[オーカーフォーム]犬飼 空太+,この間教えてもらった！こういう時はこーいうんだよな！？変身だッー！ちょっとだけな？,5,変身
2664,356,[オーカーフォーム]犬飼 空太+,ウーッワンワンワンッ！（いくぞオマエたちッツー！）%p犬飼空太とーじょーだぁ！いっくぞー！,6,バトル
2665,356,[オーカーフォーム]犬飼 空太+,,7,強化ベース
2666,356,[オーカーフォーム]犬飼 空太+,,8,強化素材
2667,357,[マゼンタフォーム]犬飼 空太+,散歩か！？ソラタ一人でも行けるけど、一緒のが楽しいよな！:うわとと、てへへ。まだ二本足慣れてないんだ！:…！？大変だ！ソラタの腹が鳴った！た、大変だぞ？なあなあ:わっほい！ソラタ何でもやるぞー！ドンと来いだー！,1,挨拶
2668,357,[マゼンタフォーム]犬飼 空太+,フツウに歩くより、闘う方がソラタは得意だぞ！いっくぞー！:ピカーン！シュワ〜はははは！綺麗になったなー！:みんなの事はソラタが守るぞ！任せろ！ドンとい来ーい！,2,浄化時
2669,357,[マゼンタフォーム]犬飼 空太+,オマエにはアレだな、カンシャしなきゃな！ソラタずっとみんなと喋ってみたかったんだ！ありがとな！:とーちゃんとママが一番だけど、オマエの事も好きだぞ！ソラタが守ってやるからな？,3,親愛度up
2670,357,[マゼンタフォーム]犬飼 空太+,なあなあ、オマエこれ知ってるか？りんごって言うんだぞ。凄いよなー赤いよなー%pしかも…知ってるか？これ、美味しいんだぞ！ッシャクシャクなんだ。シャックシャク！%pでもな。食べる時はこの形じゃないんだ。この形で食べるとなんか、鼻がウガってなる。気を付けろ？%pママが居た時は違う形にしてくれたんだどなー。とーちゃんは下手だからダメなんだ！%pえ？オマエ違う形にできるのか？凄いな！オマエ凄いな？ピカーってできるし、りんごも変えられる…%pわーそうやんのか。へー！ソラタは手使うの苦手だから多分ムリだな…%p…コレ、食べていい？いいの？やったー！ソラタこの形のりんご食べるの久々だー！%p…うまい！,4,親愛度max
2671,357,[マゼンタフォーム]犬飼 空太+,この間ヘンなヤツに教えてもらった！ぽーず取れって。…とうぅ！変身だッ！,5,変身
2672,357,[マゼンタフォーム]犬飼 空太+,ウーッワンワンワンッ！（いくぞオマエたちッツー！）%p犬飼空太とーじょーだぁ！いっくぞー！,6,バトル
2673,357,[マゼンタフォーム]犬飼 空太+,,7,強化ベース
2674,357,[マゼンタフォーム]犬飼 空太+,,8,強化素材
2675,358,[バイオレットフォーム]犬飼 空太+,散歩か！？ソラタ一人でも行けるけど、一緒のが楽しいよな！:うわとと、てへへ。まだ二本足慣れてないんだ！:…！？大変だ！ソラタの腹が鳴った！た、大変だぞ？なあなあ:わっほい！ソラタ何でもやるぞー！ドンと来いだー！,1,挨拶
2676,358,[バイオレットフォーム]犬飼 空太+,フツウに歩くより、闘う方がソラタは得意だぞ！いっくぞー！:ピカーン！シュワ〜はははは！綺麗になったなー！:みんなの事はソラタが守るぞ！任せろ！ドンとい来ーい！,2,浄化時
2677,358,[バイオレットフォーム]犬飼 空太+,オマエにはアレだな、カンシャしなきゃな！ソラタずっとみんなと喋ってみたかったんだ！ありがとな！:とーちゃんとママが一番だけど、オマエの事も好きだぞ！ソラタが守ってやるからな？,3,親愛度up
2678,358,[バイオレットフォーム]犬飼 空太+,なあなあ、オマエこれ知ってるか？りんごって言うんだぞ。凄いよなー赤いよなー%pしかも…知ってるか？これ、美味しいんだぞ！ッシャクシャクなんだ。シャックシャク！%pでもな。食べる時はこの形じゃないんだ。この形で食べるとなんか、鼻がウガってなる。気を付けろ？%pママが居た時は違う形にしてくれたんだどなー。とーちゃんは下手だからダメなんだ！%pえ？オマエ違う形にできるのか？凄いな！オマエ凄いな？ピカーってできるし、りんごも変えられる…%pわーそうやんのか。へー！ソラタは手使うの苦手だから多分ムリだな…%p…コレ、食べていい？いいの？やったー！ソラタこの形のりんご食べるの久々だー！%p…うまい！,4,親愛度max
2679,358,[バイオレットフォーム]犬飼 空太+,ビリビリきてこれ楽しいよな！？ううういっくぞぉおー！ワォーーン！,5,変身
2680,358,[バイオレットフォーム]犬飼 空太+,ウーッワンワンワンッ！（いくぞオマエたちッツー！）%p犬飼空太とーじょーだぁ！いっくぞー！,6,バトル
2681,358,[バイオレットフォーム]犬飼 空太+,,7,強化ベース
2682,358,[バイオレットフォーム]犬飼 空太+,,8,強化素材
2683,359,[シアンフォーム]犬飼 空太+,散歩か！？ソラタ一人でも行けるけど、一緒のが楽しいよな！:うわとと、てへへ。まだ二本足慣れてないんだ！:…！？大変だ！ソラタの腹が鳴った！た、大変だぞ？なあなあ:わっほい！ソラタ何でもやるぞー！ドンと来いだー！,1,挨拶
2684,359,[シアンフォーム]犬飼 空太+,フツウに歩くより、闘う方がソラタは得意だぞ！いっくぞー！:ピカーン！シュワ〜はははは！綺麗になったなー！:みんなの事はソラタが守るぞ！任せろ！ドンとい来ーい！,2,浄化時
2685,359,[シアンフォーム]犬飼 空太+,オマエにはアレだな、カンシャしなきゃな！ソラタずっとみんなと喋ってみたかったんだ！ありがとな！:とーちゃんとママが一番だけど、オマエの事も好きだぞ！ソラタが守ってやるからな？,3,親愛度up
2686,359,[シアンフォーム]犬飼 空太+,なあなあ、オマエこれ知ってるか？りんごって言うんだぞ。凄いよなー赤いよなー%pしかも…知ってるか？これ、美味しいんだぞ！ッシャクシャクなんだ。シャックシャク！%pでもな。食べる時はこの形じゃないんだ。この形で食べるとなんか、鼻がウガってなる。気を付けろ？%pママが居た時は違う形にしてくれたんだどなー。とーちゃんは下手だからダメなんだ！%pえ？オマエ違う形にできるのか？凄いな！オマエ凄いな？ピカーってできるし、りんごも変えられる…%pわーそうやんのか。へー！ソラタは手使うの苦手だから多分ムリだな…%p…コレ、食べていい？いいの？やったー！ソラタこの形のりんご食べるの久々だー！%p…うまい！,4,親愛度max
2687,359,[シアンフォーム]犬飼 空太+,ソラタもっと強くなれるぞ！もっと強くなって守ってオマエ守ってやるからな！いくぞー！,5,変身
2688,359,[シアンフォーム]犬飼 空太+,ウーッワンワンワンッ！（いくぞオマエたちッツー！）%p犬飼空太とーじょーだぁ！いっくぞー！,6,バトル
2689,359,[シアンフォーム]犬飼 空太+,,7,強化ベース
2690,359,[シアンフォーム]犬飼 空太+,,8,強化素材
2691,360,[ダークフォーム]犬飼 空太+,散歩か！？ソラタ一人でも行けるけど、一緒のが楽しいよな！:うわとと、てへへ。まだ二本足慣れてないんだ！:…！？大変だ！ソラタの腹が鳴った！た、大変だぞ？なあなあ:わっほい！ソラタ何でもやるぞー！ドンと来いだー！,1,挨拶
2692,360,[ダークフォーム]犬飼 空太+,フツウに歩くより、闘う方がソラタは得意だぞ！いっくぞー！:ピカーン！シュワ〜はははは！綺麗になったなー！:みんなの事はソラタが守るぞ！任せろ！ドンとい来ーい！,2,浄化時
2693,360,[ダークフォーム]犬飼 空太+,オマエにはアレだな、カンシャしなきゃな！ソラタずっとみんなと喋ってみたかったんだ！ありがとな！:とーちゃんとママが一番だけど、オマエの事も好きだぞ！ソラタが守ってやるからな？,3,親愛度up
2694,360,[ダークフォーム]犬飼 空太+,なあなあ、オマエこれ知ってるか？りんごって言うんだぞ。凄いよなー赤いよなー%pしかも…知ってるか？これ、美味しいんだぞ！ッシャクシャクなんだ。シャックシャク！%pでもな。食べる時はこの形じゃないんだ。この形で食べるとなんか、鼻がウガってなる。気を付けろ？%pママが居た時は違う形にしてくれたんだどなー。とーちゃんは下手だからダメなんだ！%pえ？オマエ違う形にできるのか？凄いな！オマエ凄いな？ピカーってできるし、りんごも変えられる…%pわーそうやんのか。へー！ソラタは手使うの苦手だから多分ムリだな…%p…コレ、食べていい？いいの？やったー！ソラタこの形のりんご食べるの久々だー！%p…うまい！,4,親愛度max
2695,360,[ダークフォーム]犬飼 空太+,ううう〜尻尾がゾワゾワッてする！なんか今までと違うな！？ガウウ、ワォーーーン！,5,変身
2696,360,[ダークフォーム]犬飼 空太+,ウーッワンワンワンッ！（いくぞオマエたちッツー！）%p犬飼空太とーじょーだぁ！いっくぞー！,6,バトル
2697,360,[ダークフォーム]犬飼 空太+,,7,強化ベース
2698,360,[ダークフォーム]犬飼 空太+,,8,強化素材
2699,361,[闘牙]犬飼 空太,ワウッ！(行くぞ！オマエたちはソラタが守ってやる！絶対！):…(きっと空からママが見ててくれる！ソラタ頑張るよ！):ワッホイ！（散歩もいかなきゃダメだよなー！）,1,挨拶
2700,361,[闘牙]犬飼 空太,ヴヴヴヴ〜！(石ころ達〜！ソラタが相手だ！):わう(ピカーってしてる時は『待て』だよな？ソラタ勉強した):クンクン…ワン！(石ころたちの匂いしないぞ。安全だぞ！):ハッハッハ(人間のカタチじゃない時も、ソラタ役にたつだろ？）,2,浄化時
2701,361,[闘牙]犬飼 空太,クウウウ〜（オマエ怪我してないか？大丈夫か？ソラタが舐めてやろうか？）:ワウ…ワンワン！（人間じゃない時もソラタと喋れてるよな？ソラタもオマエの言ってる事分かる！とーちゃんと同じだ！）,3,親愛度up
2702,361,[闘牙]犬飼 空太,ウウウ（ソラタは決めた！ソラタはここで闘う！オマエ達とずっと居る！）%pワゥゥ〜（この間怪我してるヤツが居た！ちっちゃいのに泣いてなかった。えらい）%pワンワン！（でもダメだ！怪我するならソラタのが良い！ソラタは闘うソラタだ！）%pワウワウ（とーちゃん言ってた。ソラタはやさしいって。ありがとうって。ソラタはやさしいってよくわかんないけど…）%pワゥ…（きっととーちゃんみたいな感じだ。とーちゃんみたいになるのはソラタも好きだ！）%pワン！（ソラタはソラタよりも弱いヤツを守るソラタになる！）,4,親愛度max
2703,361,[闘牙]犬飼 空太,（空太の瞳が煌々と赤く輝く…！）ウウウウウ…ワォオオーーーーーーーーーーーン！！！,5,変身
2704,361,[闘牙]犬飼 空太,ヴヴヴウヴヴ！！！（さがってろ！アイツはソラタが相手だ！）,6,バトル
2705,361,[闘牙]犬飼 空太,,7,強化ベース
2706,361,[闘牙]犬飼 空太,,8,強化素材
2707,362,[闘牙]犬飼 空太+,ソラタはとーちゃんみたいな男になる！やさしい男になる！:行くぞオマエたち！痛いのは全部ソラタがやってやるからな！:散歩？じょーかだろ！…………やっぱ散歩もいこう！大事！:フウウウ〜何かカッカするなー！………お腹空いたな？,1,挨拶
2708,362,[闘牙]犬飼 空太+,黒くて固いヤツら！来いッ！ソラタが相手だ！:一杯きやがってーッ！噛み砕いてやる！！！:うんうん。ピカッー！だな？じょーかってヤツだろ？フフン:クンクン…怪我した時の匂いだ。オマエ達！敵、来るぞ…！:クンクン…敵、いない。よし！………ションベンしてくるッ,2,浄化時
2709,362,[闘牙]犬飼 空太+,オマエ大丈夫か？へーきか？良かった！オマエ絶対怪我しちゃダメだからな？:ソラタ頑張ってるぞー！な？だからごほーびが欲しいな。ごほーび！…りんご切って！,3,親愛度up
2710,362,[闘牙]犬飼 空太+,イテテ…さっきのヤツちょっと強かったなー？%p怪我？ソラタは全然へーきだぞ！こんなのすぐに治っちゃうからなー！%pでもオマエたちが怪我するのはダメだ。ゼッタイダメだ。ソラタは許さないからな%pソラタな、ここに来て分かった。あの固いのも、オマエ達も、こわれると無くなっちゃう%pオマエ達が無くなっちゃうのは嫌だ。ママが無くなっちゃったのと、同じだよな。ソラタはそれはいやだ%pとーちゃんはずっと悲しくなってた。ソラタが舐めても悲しくなってた。舐めると悲しいの治るのにダメだった…%pソラタは悲しいの嫌だよ。楽しいのがいいよな。散歩とか、ごはんとか…あとぷろれすごっこ？あれは楽しいよな！%pソラタが怪我してもソラタは全然悲しくない！大丈夫！だから痛いのは任せとけな？%pソラタはとーちゃんみたいになるんだ！,4,親愛度max
2711,362,[闘牙]犬飼 空太+,,5,変身
2712,362,[闘牙]犬飼 空太+,グルルルル………ヴオオオオッッ！%p敵だな！？オマエ達ッ！敵だなッ？だったら壊してやるッ…！,6,バトル
2713,362,[闘牙]犬飼 空太+,,7,強化ベース
2714,362,[闘牙]犬飼 空太+,,8,強化素材
2715,363,灰敷 要,,1,挨拶
2716,363,灰敷 要,,2,浄化時
2717,363,灰敷 要,,3,親愛度up
2718,363,灰敷 要,,4,親愛度max
2719,363,灰敷 要,,5,変身
2720,363,灰敷 要,,6,バトル
2721,363,灰敷 要,,7,強化ベース
2722,363,灰敷 要,,8,強化素材
2723,364,灰敷 要+,,1,挨拶
2724,364,灰敷 要+,,2,浄化時
2725,364,灰敷 要+,,3,親愛度up
2726,364,灰敷 要+,,4,親愛度max
2727,364,灰敷 要+,,5,変身
2728,364,灰敷 要+,,6,バトル
2729,364,灰敷 要+,,7,強化ベース
2730,364,灰敷 要+,,8,強化素材
2731,365,戮,,1,挨拶
2732,365,戮,,2,浄化時
2733,365,戮,,3,親愛度up
2734,365,戮,,4,親愛度max
2735,365,戮,,5,変身
2736,365,戮,,6,バトル
2737,365,戮,,7,強化ベース
2738,365,戮,,8,強化素材
2739,366,戮,,1,挨拶
2740,366,戮,,2,浄化時
2741,366,戮,,3,親愛度up
2742,366,戮,,4,親愛度max
2743,366,戮,,5,変身
2744,366,戮,,6,バトル
2745,366,戮,,7,強化ベース
2746,366,戮,,8,強化素材
2747,367,躙,,1,挨拶
2748,367,躙,,2,浄化時
2749,367,躙,,3,親愛度up
2750,367,躙,,4,親愛度max
2751,367,躙,,5,変身
2752,367,躙,,6,バトル
2753,367,躙,,7,強化ベース
2754,367,躙,,8,強化素材
2755,368,躙,,1,挨拶
2756,368,躙,,2,浄化時
2757,368,躙,,3,親愛度up
2758,368,躙,,4,親愛度max
2759,368,躙,,5,変身
2760,368,躙,,6,バトル
2761,368,躙,,7,強化ベース
2762,368,躙,,8,強化素材
2763,369,オーブ,,1,挨拶
2764,369,オーブ,,2,浄化時
2765,369,オーブ,,3,親愛度up
2766,369,オーブ,,4,親愛度max
2767,369,オーブ,,5,変身
2768,369,オーブ,,6,バトル
2769,369,オーブ,,7,強化ベース
2770,369,オーブ,,8,強化素材
2771,370,[雫花]花織 雫,雫、今度こそ！今度こそ欲しいな…ギガなドリル！:パンを咥えることでラブコメフラグを立てようとしてるのです！:わたしね、学校ではドジっ子で通しているのですよ。フハハ,1,挨拶
2772,370,[雫花]花織 雫,もう心のドリルはもう持っているけれど、本物も欲しいな…！:じょ♪じょ♪常軌を〜♪逸している…ッ！:Yeh！Yo！マスター！シャビドゥビダバー！うん！じゃ一緒にいこーか,2,浄化時
2773,370,[雫花]花織 雫,破壊力:Ｂ！射程距離：Ｅ！成長率：Ｓ！花織雫は将来性の女ッ！今の内に仲良くしとくと得だぜマスターど〜ん？:雫のココロのパラメーターが上昇中？…やるね！,3,親愛度up
2774,370,[雫花]花織 雫,やあやあマスターどん！どしたの？急に二人きりでだなんて…%p…もしかして、もしかすると…あれ、これって…あれかな？%p噂のドキドキしっぽり！二人きりの親密タイム…！いよっ評判だよ！この老若男女犬猫星喰いたらしっ！%pだが残念だったなワトソン君？わたしは、シリアスな！時間が！もたないのですよ！%pそういう事でさいならー！またねー！雫は脱兎と化しますよって…！%p……………でもま、ありがとね！,4,親愛度max
